customer_id,first_name,last_name,date_of_birth,occupation,income,phone
16335,First_16335,Last_16335,1980-03-09,Student,2647.8,0929872473
16336,First_16336,Last_16336,1988-12-12,Artist,388.7,0975822740
16339,First_16339,Last_16339,1997-07-28,Teacher,1127.83,0962816485
16340,First_16340,Last_16340,1989-06-14,Healthcare Worker,2205.46,0962043129
16341,First_16341,Last_16341,1982-03-25,Office Worker,1812.46,0950945579
16343,First_16343,Last_16343,1994-05-21,Retired/Unemployed,2741.56,0953245835
16344,First_16344,Last_16344,1998-03-23,Retired/Unemployed,1735.87,0961783000
16345,First_16345,Last_16345,1996-08-17,Office Worker,1479.33,0972611315
16346,First_16346,Last_16346,1982-05-01,Healthcare Worker,2503.24,0976714787
16347,First_16347,Last_16347,1987-04-17,Teacher,2257.55,0952485382
16348,First_16348,Last_16348,1994-12-27,Teacher,997.81,0965101651
16349,First_16349,Last_16349,2001-06-26,Artist,2509.21,0930273722
16351,First_16351,Last_16351,1984-08-09,Family Business Owner,1013.52,0992406347
16352,First_16352,Last_16352,1981-04-01,Freelancer,2806.08,0967738549
16353,First_16353,Last_16353,1992-07-12,Retired/Unemployed,2585.92,0959586797
16354,First_16354,Last_16354,1995-07-19,Family Business Owner,1543.54,0980994365
16355,First_16355,Last_16355,1995-07-23,Retired/Unemployed,2703.76,0939624246
16356,First_16356,Last_16356,1995-02-09,Office Worker,2280.13,0968494135
16357,First_16357,Last_16357,1992-09-25,Artist,2590.76,0918153488
16358,First_16358,Last_16358,1980-06-13,Retired/Unemployed,1280.02,0924701779
16359,First_16359,Last_16359,1995-07-14,Student,319.08,0976217932
16360,First_16360,Last_16360,1998-08-07,Retired/Unemployed,894.68,0924629589
16361,First_16361,Last_16361,1981-10-24,Retired/Unemployed,2865.57,0968315008
16362,First_16362,Last_16362,1991-04-16,Manual Worker,1431.24,0922705587
16363,First_16363,Last_16363,1993-01-12,Student,2426.43,0976886983
16364,First_16364,Last_16364,1986-10-21,Teacher,642.99,0960951034
16365,First_16365,Last_16365,1986-06-14,Student,2626.65,0940504144
16366,First_16366,Last_16366,2002-03-13,Family Business Owner,2235.04,0915560930
16367,First_16367,Last_16367,1994-12-11,Driver,2231.51,0946079692
16368,First_16368,Last_16368,1984-09-13,Student,545.97,0967210705
16370,First_16370,Last_16370,1997-07-25,Office Worker,253.74,0944623368
16371,First_16371,Last_16371,1988-12-13,Family Business Owner,405.33,0983671876
16372,First_16372,Last_16372,2000-05-01,Healthcare Worker,1776.43,0914070451
16373,First_16373,Last_16373,1993-08-10,Retired/Unemployed,2063.39,0962377952
16376,First_16376,Last_16376,1984-03-20,Office Worker,1463.01,0917140825
16377,First_16377,Last_16377,1986-11-25,Driver,544.99,0947690456
16378,First_16378,Last_16378,2002-06-22,Retired/Unemployed,2850.95,0918081477
16379,First_16379,Last_16379,1994-02-06,Driver,200.75,0961082730
16380,First_16380,Last_16380,1987-06-17,Family Business Owner,2769.36,0971079696
16381,First_16381,Last_16381,1984-06-01,Driver,1976.75,0929980249
16382,First_16382,Last_16382,1999-10-04,Family Business Owner,520.7,0955966184
16383,First_16383,Last_16383,2003-04-06,Family Business Owner,2144.73,0998509320
16385,First_16385,Last_16385,1988-10-02,Freelancer,2952.14,0997074663
16386,First_16386,Last_16386,1999-07-18,Freelancer,369.94,0986499076
16387,First_16387,Last_16387,1987-02-12,Driver,2891.91,0975685513
16388,First_16388,Last_16388,1980-12-17,Office Worker,2296.74,0924516311
16389,First_16389,Last_16389,1988-11-02,Student,1463.94,0950388511
16390,First_16390,Last_16390,2003-12-26,Office Worker,450.65,0990972641
16391,First_16391,Last_16391,2002-09-14,Family Business Owner,631.84,0911360372
16392,First_16392,Last_16392,2001-02-04,Healthcare Worker,2916.15,0959254198
16393,First_16393,Last_16393,1994-04-22,Student,1594.33,0929657970
16394,First_16394,Last_16394,1996-09-30,Manual Worker,841.09,0996830683
16395,First_16395,Last_16395,1988-08-22,Manual Worker,503.33,0947274785
16396,First_16396,Last_16396,1982-03-12,Family Business Owner,1595.7,0954283339
16397,First_16397,Last_16397,1987-08-05,Teacher,405.27,0934891609
16399,First_16399,Last_16399,1982-02-23,Retired/Unemployed,1646.25,0963839588
16401,First_16401,Last_16401,1984-12-31,Artist,2465.01,0949427864
16403,First_16403,Last_16403,1980-09-25,Family Business Owner,2107.27,0915467417
16404,First_16404,Last_16404,1980-08-28,Manual Worker,1284.16,0994629014
16405,First_16405,Last_16405,1993-10-03,Artist,1818.3,0961124603
16406,First_16406,Last_16406,1985-07-01,Teacher,1805.76,0973720048
16407,First_16407,Last_16407,1989-02-22,Student,1071.25,0961664893
16408,First_16408,Last_16408,2001-08-14,Family Business Owner,2273.22,0990392688
16410,First_16410,Last_16410,1992-02-02,Retired/Unemployed,2670.43,0911645726
16411,First_16411,Last_16411,1985-09-23,Office Worker,971.84,0999905426
16412,First_16412,Last_16412,2003-12-30,Family Business Owner,1017.19,0974397421
16413,First_16413,Last_16413,1995-05-23,Office Worker,2251.3,0943400036
16414,First_16414,Last_16414,1986-02-28,Artist,1279.13,0974260063
16415,First_16415,Last_16415,2003-04-22,Freelancer,818.3,0939554148
16416,First_16416,Last_16416,1988-08-03,Artist,994.9,0981795200
16417,First_16417,Last_16417,1987-12-11,Family Business Owner,2724.16,0980477428
16418,First_16418,Last_16418,1994-11-09,Student,778.58,0965909325
16419,First_16419,Last_16419,1986-05-16,Manual Worker,2110.45,0949360374
16420,First_16420,Last_16420,2003-06-22,Manual Worker,2991.05,0992134733
16421,First_16421,Last_16421,1998-03-30,Driver,2976.28,0913906965
16422,First_16422,Last_16422,1993-01-06,Driver,368.52,0999487497
16423,First_16423,Last_16423,1991-11-17,Artist,1298.38,0926968741
16425,First_16425,Last_16425,1980-07-26,Student,1241.0,0963689283
16426,First_16426,Last_16426,1996-06-29,Office Worker,2057.16,0916523713
16427,First_16427,Last_16427,2000-05-13,Retired/Unemployed,1140.83,0973815967
16428,First_16428,Last_16428,2000-05-28,Driver,2380.14,0945580734
16429,First_16429,Last_16429,1988-06-09,Teacher,1235.13,0940686616
16430,First_16430,Last_16430,1986-06-17,Freelancer,1249.12,0993714060
16431,First_16431,Last_16431,1987-03-06,Student,845.37,0963283035
16432,First_16432,Last_16432,2002-03-29,Artist,754.81,0994995519
16433,First_16433,Last_16433,1981-10-18,Student,711.12,0972739504
16434,First_16434,Last_16434,1986-05-17,Driver,984.44,0959335286
16435,First_16435,Last_16435,1980-05-14,Teacher,1385.9,0954018630
16436,First_16436,Last_16436,2002-04-07,Teacher,2569.33,0964149543
16438,First_16438,Last_16438,1984-01-25,Retired/Unemployed,2001.28,0922999138
16440,First_16440,Last_16440,1995-11-23,Freelancer,1178.04,0994881360
16441,First_16441,Last_16441,2002-08-22,Student,1759.63,0972902608
16442,First_16442,Last_16442,1998-01-19,Freelancer,1469.89,0923129622
16444,First_16444,Last_16444,1993-06-28,Manual Worker,1886.93,0923646511
16446,First_16446,Last_16446,1986-09-09,Office Worker,1099.78,0972015067
16447,First_16447,Last_16447,1996-01-12,Family Business Owner,1871.8,0933877213
16448,First_16448,Last_16448,1991-01-16,Student,2120.92,0991826027
16449,First_16449,Last_16449,1988-05-15,Freelancer,1841.49,0976530535
16450,First_16450,Last_16450,1996-08-15,Manual Worker,1869.98,0967145426
16451,First_16451,Last_16451,1993-01-12,Student,419.12,0965099295
16452,First_16452,Last_16452,1987-03-28,Teacher,2493.99,0965975100
16453,First_16453,Last_16453,2002-04-20,Manual Worker,359.33,0930260773
16454,First_16454,Last_16454,1982-03-12,Healthcare Worker,2377.8,0915849181
16458,First_16458,Last_16458,1990-06-12,Office Worker,909.2,0982291170
16459,First_16459,Last_16459,1982-11-21,Freelancer,1061.74,0922350333
16460,First_16460,Last_16460,1997-12-11,Family Business Owner,1625.02,0918307937
16463,First_16463,Last_16463,1999-03-07,Student,2602.04,0953266573
16464,First_16464,Last_16464,1987-03-10,Retired/Unemployed,1175.26,0979080026
16465,First_16465,Last_16465,2003-01-11,Artist,2674.18,0960179898
16466,First_16466,Last_16466,1994-12-10,Teacher,1319.46,0952615057
16467,First_16467,Last_16467,1980-10-15,Teacher,931.13,0916351870
16469,First_16469,Last_16469,1989-09-28,Artist,2977.03,0992665186
16470,First_16470,Last_16470,1994-11-19,Healthcare Worker,2488.23,0983337199
16471,First_16471,Last_16471,1981-06-29,Driver,1776.93,0912454477
16472,First_16472,Last_16472,1982-09-12,Healthcare Worker,2207.32,0978011377
16473,First_16473,Last_16473,1994-03-25,Retired/Unemployed,1947.59,0956130279
16474,First_16474,Last_16474,1988-10-01,Family Business Owner,200.08,0961581785
16475,First_16475,Last_16475,1988-02-25,Student,551.66,0963949233
16476,First_16476,Last_16476,2001-01-17,Retired/Unemployed,2685.96,0937358661
16477,First_16477,Last_16477,1987-12-29,Retired/Unemployed,1812.86,0962459487
16478,First_16478,Last_16478,1999-12-15,Manual Worker,225.11,0928201275
16479,First_16479,Last_16479,1989-12-05,Student,2799.2,0951499457
16480,First_16480,Last_16480,1992-04-14,Family Business Owner,1388.51,0992469148
16481,First_16481,Last_16481,1996-03-28,Retired/Unemployed,2398.89,0982091743
16482,First_16482,Last_16482,1993-06-12,Healthcare Worker,1891.41,0930782138
16483,First_16483,Last_16483,1996-11-20,Driver,879.13,0926695828
16485,First_16485,Last_16485,2001-02-26,Artist,1806.1,0988574145
16486,First_16486,Last_16486,1995-02-20,Family Business Owner,2764.54,0999668419
16487,First_16487,Last_16487,1990-05-22,Office Worker,1257.85,0936269882
16488,First_16488,Last_16488,1987-01-11,Artist,913.9,0937419465
16490,First_16490,Last_16490,1987-10-04,Freelancer,2408.63,0946876749
16491,First_16491,Last_16491,1998-02-17,Family Business Owner,1852.49,0993881970
16493,First_16493,Last_16493,1994-07-30,Driver,949.44,0914933708
16494,First_16494,Last_16494,1989-10-10,Artist,2313.29,0972330343
16495,First_16495,Last_16495,1986-10-20,Driver,1612.85,0957390514
16496,First_16496,Last_16496,1995-06-18,Manual Worker,2785.59,0976656707
16497,First_16497,Last_16497,1985-02-06,Driver,2081.34,0937934840
16499,First_16499,Last_16499,1984-11-24,Driver,675.59,0982998602
16502,First_16502,Last_16502,1988-05-28,Retired/Unemployed,454.52,0940472100
16503,First_16503,Last_16503,1996-09-12,Healthcare Worker,1135.98,0955964013
16504,First_16504,Last_16504,1995-12-12,Student,2596.66,0985330890
16505,First_16505,Last_16505,1982-07-10,Freelancer,2327.4,0970793685
16507,First_16507,Last_16507,1989-07-07,Freelancer,2670.62,0925439388
16508,First_16508,Last_16508,1990-02-06,Freelancer,2167.58,0954189109
16509,First_16509,Last_16509,1995-07-18,Family Business Owner,929.56,0978133257
16511,First_16511,Last_16511,1995-08-13,Retired/Unemployed,1495.45,0982788841
16512,First_16512,Last_16512,1982-04-05,Family Business Owner,1114.97,0944266323
16513,First_16513,Last_16513,1996-07-02,Manual Worker,1654.14,0927733134
16514,First_16514,Last_16514,1980-07-12,Retired/Unemployed,461.95,0985363469
16515,First_16515,Last_16515,1983-08-11,Office Worker,537.42,0963664417
16517,First_16517,Last_16517,2000-10-18,Manual Worker,2102.22,0939726612
16519,First_16519,Last_16519,1997-06-29,Retired/Unemployed,850.63,0973724867
16520,First_16520,Last_16520,1998-11-18,Freelancer,2825.22,0996919977
16521,First_16521,Last_16521,1983-02-06,Teacher,840.65,0927966692
16522,First_16522,Last_16522,1998-01-07,Teacher,2408.92,0992215228
16523,First_16523,Last_16523,1980-12-27,Family Business Owner,2452.91,0915555365
16524,First_16524,Last_16524,1993-01-24,Manual Worker,2216.24,0923243882
16525,First_16525,Last_16525,2003-09-23,Family Business Owner,729.0,0952841508
16526,First_16526,Last_16526,1992-04-23,Family Business Owner,2179.33,0914805055
16527,First_16527,Last_16527,1997-04-30,Driver,1351.46,0930752577
16528,First_16528,Last_16528,1982-01-30,Student,2536.87,0932327090
16529,First_16529,Last_16529,1996-06-08,Healthcare Worker,2524.0,0946994397
16530,First_16530,Last_16530,1992-09-26,Retired/Unemployed,1980.68,0924671256
16531,First_16531,Last_16531,1992-10-14,Office Worker,1625.16,0953803364
16532,First_16532,Last_16532,1991-08-29,Artist,330.94,0981751288
16533,First_16533,Last_16533,2003-01-18,Freelancer,743.09,0915555133
16534,First_16534,Last_16534,1991-06-24,Freelancer,2424.38,0973574179
16535,First_16535,Last_16535,1989-05-12,Teacher,1478.8,0976916528
16536,First_16536,Last_16536,1994-01-20,Teacher,2846.69,0946726649
16537,First_16537,Last_16537,1980-05-30,Manual Worker,2047.46,0965814749
16538,First_16538,Last_16538,1980-01-14,Student,2198.89,0964864331
16539,First_16539,Last_16539,2000-01-04,Freelancer,572.97,0932225887
16540,First_16540,Last_16540,1986-01-20,Healthcare Worker,2133.19,0939212698
16542,First_16542,Last_16542,1994-04-20,Freelancer,1135.52,0959703992
16543,First_16543,Last_16543,1988-05-28,Driver,2749.09,0968557724
16544,First_16544,Last_16544,2000-01-28,Healthcare Worker,2215.8,0961624951
16545,First_16545,Last_16545,1992-06-26,Retired/Unemployed,403.72,0956738227
16546,First_16546,Last_16546,1994-08-14,Retired/Unemployed,322.74,0969882015
16547,First_16547,Last_16547,1992-10-05,Artist,2960.85,0965338068
16549,First_16549,Last_16549,1988-08-12,Healthcare Worker,2875.81,0969936241
16550,First_16550,Last_16550,1989-06-11,Office Worker,2572.28,0911767725
16551,First_16551,Last_16551,1988-06-12,Teacher,734.53,0958217509
16552,First_16552,Last_16552,1999-05-23,Artist,760.23,0977153681
16553,First_16553,Last_16553,1991-07-29,Healthcare Worker,1209.08,0967826708
16554,First_16554,Last_16554,1998-12-30,Retired/Unemployed,2720.55,0966932955
16555,First_16555,Last_16555,1992-11-11,Family Business Owner,996.56,0911612904
16557,First_16557,Last_16557,1988-11-13,Family Business Owner,2738.28,0910572714
16558,First_16558,Last_16558,1985-03-22,Teacher,2803.23,0936454396
16559,First_16559,Last_16559,1998-08-17,Driver,443.65,0978757085
16560,First_16560,Last_16560,1986-05-16,Family Business Owner,325.5,0957219415
16561,First_16561,Last_16561,1996-02-25,Artist,308.62,0995771122
16562,First_16562,Last_16562,1980-04-21,Driver,270.77,0914241031
16563,First_16563,Last_16563,2001-03-04,Student,2392.81,0947919363
16564,First_16564,Last_16564,1999-08-22,Freelancer,2329.7,0951153855
16565,First_16565,Last_16565,1997-01-31,Student,666.95,0917413550
16566,First_16566,Last_16566,1995-09-13,Driver,2152.33,0948833615
16567,First_16567,Last_16567,1980-04-18,Driver,2993.82,0959213675
16568,First_16568,Last_16568,1985-04-05,Family Business Owner,1869.92,0949054982
16569,First_16569,Last_16569,1984-01-03,Driver,2954.01,0925036041
16570,First_16570,Last_16570,1989-05-06,Driver,2748.46,0991897581
16571,First_16571,Last_16571,1997-05-07,Retired/Unemployed,2268.56,0941394951
16572,First_16572,Last_16572,1988-06-15,Manual Worker,2407.48,0946538486
16573,First_16573,Last_16573,1998-11-02,Student,352.67,0955361306
16574,First_16574,Last_16574,2001-06-11,Manual Worker,2456.28,0958605826
16575,First_16575,Last_16575,1993-12-04,Healthcare Worker,2328.38,0954123606
16576,First_16576,Last_16576,1988-11-18,Healthcare Worker,1803.02,0964217471
16577,First_16577,Last_16577,2000-12-08,Family Business Owner,847.04,0997344940
16578,First_16578,Last_16578,1988-06-21,Driver,2883.01,0985993151
16579,First_16579,Last_16579,2002-06-09,Healthcare Worker,1871.82,0962306744
16580,First_16580,Last_16580,1987-09-18,Freelancer,2900.71,0970805262
16581,First_16581,Last_16581,1997-05-06,Healthcare Worker,720.8,0941161960
16582,First_16582,Last_16582,2003-04-12,Healthcare Worker,1984.81,0985556219
16583,First_16583,Last_16583,1984-10-05,Healthcare Worker,2853.58,0943955568
16584,First_16584,Last_16584,2000-03-06,Freelancer,2560.22,0994548775
16585,First_16585,Last_16585,1994-06-12,Freelancer,1117.71,0943793519
16586,First_16586,Last_16586,1990-02-27,Driver,1841.22,0990344593
16587,First_16587,Last_16587,1983-06-27,Healthcare Worker,1049.22,0964365335
16588,First_16588,Last_16588,1998-04-09,Office Worker,2358.56,0958361129
16589,First_16589,Last_16589,2001-10-10,Artist,1189.11,0960086531
16590,First_16590,Last_16590,1982-01-04,Family Business Owner,2392.51,0987678944
16591,First_16591,Last_16591,1990-11-17,Freelancer,2034.16,0921294066
16592,First_16592,Last_16592,1988-06-20,Family Business Owner,2962.42,0944287433
16593,First_16593,Last_16593,1997-09-27,Teacher,812.63,0963047740
16594,First_16594,Last_16594,2002-12-07,Office Worker,1281.6,0979778119
16595,First_16595,Last_16595,2002-09-14,Manual Worker,1618.43,0970335366
16597,First_16597,Last_16597,1995-06-06,Freelancer,900.71,0964119612
16599,First_16599,Last_16599,1987-11-12,Driver,2542.25,0987598163
16600,First_16600,Last_16600,1982-03-04,Student,1699.4,0948474461
16601,First_16601,Last_16601,1987-06-28,Student,1319.32,0965921123
16602,First_16602,Last_16602,1985-12-10,Freelancer,1429.11,0982728572
16603,First_16603,Last_16603,1995-01-05,Healthcare Worker,1091.37,0935841475
16604,First_16604,Last_16604,1984-03-06,Driver,2964.92,0957645152
16606,First_16606,Last_16606,1986-07-18,Artist,1339.87,0936491947
16607,First_16607,Last_16607,1990-03-13,Manual Worker,2966.24,0933450444
16609,First_16609,Last_16609,1987-04-17,Manual Worker,547.21,0972556103
16610,First_16610,Last_16610,1982-05-30,Student,2722.84,0949033885
16611,First_16611,Last_16611,1982-06-13,Artist,2491.22,0923690297
16613,First_16613,Last_16613,1987-12-25,Retired/Unemployed,2779.25,0979129277
16614,First_16614,Last_16614,1993-05-23,Healthcare Worker,2905.69,0985443405
16615,First_16615,Last_16615,2003-12-09,Driver,2922.27,0940483829
16616,First_16616,Last_16616,1995-10-04,Manual Worker,1953.26,0958957117
16617,First_16617,Last_16617,1991-06-28,Student,2429.69,0942870195
16619,First_16619,Last_16619,1991-08-16,Driver,1726.0,0986832801
